Whisk_Name,URL,Num_Revs,Brand,Cost,Age,ABV,Flavor,Profile
LEDAIG SINCLAIR SERIES RIOJA CASK,https://distiller.com/spirits/ledaig-sinclair-series-rioja-cask,9,,spirit-cost cost-2,,46.3,NA,NA
ISLAY GOLD LORCAN ISLAY SINGLE MALT,https://distiller.com/spirits/islay-gold-lorcan-islay-single-malt,10,Islay Gold,spirit-cost cost-2,NAS,46.0,NA,NA
'AS WE GET IT' CASK STRENGTH ISLAY SINGLE MALT (IAN MACLEOD),https://distiller.com/spirits/as-we-get-it,9,,spirit-cost cost-3,,60.5,NA,NA
OCTOMORE 10.2/96.9 SCOTTISH BARLEY,https://distiller.com/spirits/octomore-10-2-96-9-scottish-barley,9,Octomore,spirit-cost cost-5,8 YEAR,56.9,RICH & FULL BODIED,"{""smoky"":40,""peaty"":35,""spicy"":10,""herbal"":10,""oily"":50,""full_bodied"":60,""rich"":70,""sweet"":45,""briny"":10,""salty"":15,""vanilla"":30,""tart"":20,""fruity"":40,""floral"":10}"
FINLAGGAN RED WINE CASK MATURED,https://distiller.com/spirits/finlaggan-red-wine-cask-matured,9,Finlaggan,spirit-cost cost-2,NAS,46.0,SWEET,"{""smoky"":35,""peaty"":45,""spicy"":35,""herbal"":10,""oily"":25,""full_bodied"":40,""rich"":25,""sweet"":50,""briny"":10,""salty"":15,""vanilla"":30,""tart"":10,""fruity"":25,""floral"":5}"
SMOKEHEAD EXTRA RARE,https://distiller.com/spirits/smokehead-extra-rare,12,,spirit-cost cost-2,,40.0,NA,NA
ARRAN MACHRIE MOOR 8TH EDITION,https://distiller.com/spirits/arran-machrie-moor-8th-edition,9,,spirit-cost cost-4,,46.0,NA,NA
HIGHLAND PARK 18 YEAR VIKING PRIDE TRAVEL EDITION,https://distiller.com/spirits/highland-park-18-year-viking-pride-travel-edition,10,Highland Park,spirit-cost cost-4,18 YEAR,46.0,NA,NA
GLENGLASSAUGH PEATED VIRGIN OAK FINISH,https://distiller.com/spirits/glenglassaugh-peated-virgin-oak-finish,10,Glenglassaugh,spirit-cost cost-4,NAS,46.0,NA,NA
BUNNAHABHAIN FÈIS ÌLE 2017 MOINE PORT PIPE FINISH,https://distiller.com/spirits/bunnahabhain-feis-ile-2017-moine-port-pipe-finish,9,Bunnahabhain,spirit-cost cost-4,,55.6,NA,NA
LONGROW RED 11 YEAR AUSTRALIAN SHIRAZ CASK,https://distiller.com/spirits/longrow-red-11-year-australian-shiraz-cask,9,Springbank,spirit-cost cost-3,11 YEAR,53.7,NA,NA
BOWMORE 9 YEAR SHERRY CASK MATURED,https://distiller.com/spirits/bowmore-9-year-sherry-cask-matured,10,Bowmore,spirit-cost cost-2,9 YEAR,40.0,NA,NA
BRUICHLADDICH WAVES,https://distiller.com/spirits/bruichladdich-waves,9,Bruichladdich,spirit-cost cost-2,7 YEARS,46.0,NA,NA
KILKERRAN WORK IN PROGRESS #6 BOURBON WOOD,https://distiller.com/spirits/kilkerran-single-malt-wip-6-bourbon-matured,9,Kilkerran,spirit-cost cost-3,NAS,46.0,NA,NA
OCTOMORE 05.1/169,https://distiller.com/spirits/octomore-5-1-169,9,Octomore,spirit-cost cost-5,5 YEAR,59.5,NA,NA
KILKERRAN WORK IN PROGRESS #5 BOURBON WOOD,https://distiller.com/spirits/kilkerran-single-malt-wip-5-bourbon-matured,10,Kilkerran,spirit-cost cost-3,NAS,46.0,NA,NA
ARDNAMURCHAN AD/09.20:01,https://distiller.com/spirits/ardnamurchan-ad-09-20-01,8,Ardnamurchan,spirit-cost cost-2,NAS,46.8,RICH,"{""smoky"":25,""peaty"":20,""spicy"":20,""herbal"":40,""oily"":35,""full_bodied"":40,""rich"":45,""sweet"":20,""briny"":25,""salty"":35,""vanilla"":10,""tart"":15,""fruity"":20,""floral"":5}"
A.D RATTRAY CASK ISLAY SHERRY EDITION,https://distiller.com/spirits/a-d-rattray-cask-islay-sherry-edition,8,,spirit-cost cost-3,,59.9,NA,NA
KILKERRAN HEAVILY PEATED BATCH #2,https://distiller.com/spirits/kilkerran-heavily-peated-batch-2,9,Kilkerran,spirit-cost cost-4,NAS,60.9,NA,NA
ARRAN MASTER OF DISTILLING II THE MAN WITH THE GOLDEN GLASS,https://distiller.com/spirits/arran-master-of-distilling-ii-the-man-with-the-golden-glass,9,Arran,spirit-cost cost-3,12 YEAR,51.0,FULL BODIED,"{""smoky"":0,""peaty"":0,""spicy"":45,""herbal"":10,""oily"":35,""full_bodied"":50,""rich"":30,""sweet"":30,""briny"":0,""salty"":0,""vanilla"":10,""tart"":15,""fruity"":25,""floral"":20}"
CAOL ILA 22 YEAR FÈIS ÌLE 2019,https://distiller.com/spirits/caol-ila-22-year-feis-ile-2019,9,Lagavulin,spirit-cost cost-5,22 YEAR,58.4,FULL BODIED,"{""smoky"":25,""peaty"":25,""spicy"":20,""herbal"":20,""oily"":45,""full_bodied"":60,""rich"":50,""sweet"":25,""briny"":25,""salty"":20,""vanilla"":30,""tart"":25,""fruity"":35,""floral"":10}"
GLENMORANGIE SINGLE HIGHLAND RARE MALT SCOTCH WHISKY,https://distiller.com/spirits/glenmorangie-single-highland-rare-malt-scotch-whisky,8,,spirit-cost cost-5,18,43.0,NA,NA
KILCHOMAN MACHIR BAY 2017,https://distiller.com/spirits/kilchoman-machir-bay-2017,10,,spirit-cost cost-3,,46.0,NA,NA
LAPHROAIG 28 YEAR,https://distiller.com/spirits/laphroaig-28-year,11,Laphroaig,spirit-cost cost-5,28 YEAR,44.4,FULL BODIED & BRINY,"{""smoky"":30,""peaty"":50,""spicy"":30,""herbal"":30,""oily"":50,""full_bodied"":90,""rich"":70,""sweet"":60,""briny"":70,""salty"":60,""vanilla"":50,""tart"":10,""fruity"":40,""floral"":10}"
BENRIACH ALBARIZA 22 YEAR,https://distiller.com/spirits/benriach-albariza-22-year,10,,spirit-cost cost-5,22,46.0,NA,NA
BOWMORE TEMPEST 10 YEAR BATCH 6,https://distiller.com/spirits/bowmore-tempest-10-year-batch-6,8,,spirit-cost cost-3,10,54.9,NA,NA
BENRIACH 2005 12 YEAR PEATED PORT WOOD FINISH SINGLE CASK #2683,https://distiller.com/spirits/benriach-2005-12-year-peated-port-wood-finish-single-cask-2683,8,Benriach,spirit-cost cost-4,12 YEAR,53.6,NA,NA
GLENGLASSAUGH OCTAVES PEATED,https://distiller.com/spirits/glenglassaugh-octaves-peated,9,Glenglassaugh,spirit-cost cost-3,NAS,44.0,NA,NA
BOWMORE THE DEVIL'S CASK II 10 YEAR,https://distiller.com/spirits/bowmore-the-devil-s-cask-ii-10-year,8,Bowmore,spirit-cost cost-4,10 YEAR,56.3,NA,NA
ANCNOC BLACK HILL RESERVE,https://distiller.com/spirits/ancnoc-black-hill-reserve,9,anCnoc,spirit-cost cost-3,NAS,46.0,NA,NA
GLEN GARIOCH 1991,https://distiller.com/spirits/glen-garioch-1991,9,Glen Garioch,spirit-cost cost-4,19 YEAR,54.7,RICH & FULL BODIED,"{""smoky"":40,""peaty"":20,""spicy"":60,""herbal"":20,""oily"":50,""full_bodied"":90,""rich"":90,""sweet"":50,""briny"":0,""salty"":0,""vanilla"":30,""tart"":20,""fruity"":70,""floral"":0}"
SPRINGBANK RUM WOOD FINISH 16 YEAR,https://distiller.com/spirits/springbank-rum-wood-finish-16-year,8,Springbank,spirit-cost cost-4,16 YEAR,54.2,RICH & FRUITY,"{""smoky"":15,""peaty"":25,""spicy"":60,""herbal"":40,""oily"":80,""full_bodied"":90,""rich"":95,""sweet"":90,""briny"":40,""salty"":65,""vanilla"":85,""tart"":10,""fruity"":90,""floral"":80}"
PORT CHARLOTTE 16 YEAR,https://distiller.com/spirits/port-charlotte-16-year,7,Port Charlotte,spirit-cost cost-5,16 YEAR,55.8,NA,NA
GLENGARRY SINGLE MALT PEATED AND SMOKY,https://distiller.com/spirits/glengarry-single-malt-peated-and-smoky,11,,spirit-cost cost-2,,40.0,NA,NA
ANCNOC RÙDHAN,https://distiller.com/spirits/ancnoc-rudhan,9,anCnoc,spirit-cost cost-3,,46.0,NA,NA
BUNNAHABHAIN 2007 MÒINE OLOROSO FINISH FÈIS ÌLE 2018,https://distiller.com/spirits/bunnahabhain-2007-moine-oloroso-finish-feis-ile-2018,7,Bunnahabhain,spirit-cost cost-3,NAS,59.5,NA,NA
CAOL ILA 10 YEAR FÈIS ÌLE 2018,https://distiller.com/spirits/caol-ila-10-year-feis-ile-2018,7,Caol Ila,spirit-cost cost-4,10 YEAR,58.2,NA,NA
KILCHOMAN MADEIRA CASK MATURED,https://distiller.com/spirits/kilchoman-madeira-cask-matured,7,,spirit-cost cost-4,,50.0,NA,NA
BRORA 34 YEAR (2017 SPECIAL RELEASE),https://distiller.com/spirits/brora-34-year-2017-special-release,8,Brora,spirit-cost cost-5,34 YEAR,51.9,SMOKY,"{""smoky"":60,""peaty"":30,""spicy"":50,""herbal"":20,""oily"":10,""full_bodied"":50,""rich"":40,""sweet"":40,""briny"":20,""salty"":30,""vanilla"":40,""tart"":20,""fruity"":40,""floral"":20}"
OCTOMORE OBA CONCEPT,https://distiller.com/spirits/octomore-oba-concept,8,Octomore,spirit-cost cost-5,NAS,59.7,FRUITY & PEATY,"{""smoky"":70,""peaty"":75,""spicy"":70,""herbal"":65,""oily"":30,""full_bodied"":50,""rich"":65,""sweet"":50,""briny"":60,""salty"":65,""vanilla"":50,""tart"":20,""fruity"":75,""floral"":20}"
"CAOL ILA 2010 6 YEAR ""FÈIS ÌLE 2017"" PROVENANCE (DOUGLAS LAING)",https://distiller.com/spirits/provenance-caol-ila-6-year-feis-ile-2017-bottling,7,Douglas Laing Provenance ,spirit-cost cost-3,6 YEAR,50.6,SMOKY & FRUITY,"{""smoky"":70,""peaty"":50,""spicy"":10,""herbal"":10,""oily"":20,""full_bodied"":30,""rich"":40,""sweet"":50,""briny"":20,""salty"":20,""vanilla"":20,""tart"":0,""fruity"":55,""floral"":0}"
ABHAINN DEARG SINGLE MALT,https://distiller.com/spirits/abhainn-dearg-single-malt,8,Abhainn Dearg,spirit-cost cost-4,NAS,46.0,NA,NA
BOWMORE 2002 12 YEAR UN-CHILLFILTERED COLLECTION (SIGNATORY),https://distiller.com/spirits/signatory-2002-bowmore-12-year,7,Signatory Un-Chillfiltered Collection,spirit-cost cost-3,12 YEAR,46.0,NA,NA
OCTOMORE 02.2/140 ORPHEUS,https://distiller.com/spirits/octomore-2-2-140-orpheus,7,Octomore,spirit-cost cost-5,5 YEAR,61.0,NA,NA
BENRIACH AUTHENTICUS 21 YEAR,https://distiller.com/spirits/benriach-authenticus-21-year,7,Benriach,spirit-cost cost-4,21 YEAR,46.0,NA,NA
ANCNOC BARROW,https://distiller.com/spirits/ancnoc-barrow,8,anCnoc,spirit-cost cost-4,NAS,46.0,NA,NA
TALISKER 175TH ANNIVERSARY,https://distiller.com/spirits/talisker-175th-anniversary,8,Talisker,spirit-cost cost-4,NAS,45.8,HERBAL & RICH,"{""smoky"":80,""peaty"":60,""spicy"":70,""herbal"":90,""oily"":30,""full_bodied"":40,""rich"":80,""sweet"":60,""briny"":40,""salty"":70,""vanilla"":60,""tart"":0,""fruity"":60,""floral"":30}"
BRUICHLADDICH 2012 PORT CHARLOTTE HEAVILY PEATED,https://distiller.com/spirits/bruichladdich-2012-port-charlotte-heavily-peated,6,,spirit-cost cost-4,9,50.0,NA,NA
PORT CHARLOTTE PAC:01 2011,https://distiller.com/spirits/port-charlotte-pac-01-2011,6,Port Charlotte,spirit-cost cost-4,8 YEAR,56.1,RICH & SMOKY,"{""smoky"":61,""peaty"":40,""spicy"":10,""herbal"":20,""oily"":25,""full_bodied"":60,""rich"":80,""sweet"":40,""briny"":25,""salty"":5,""vanilla"":10,""tart"":10,""fruity"":20,""floral"":0}"
ANCNOC PEATED EDITION,https://distiller.com/spirits/ancnoc-peated-edition,6,,spirit-cost cost-5,,40.0,NA,NA
PORT CHARLOTTE ISLAY BARLEY 2008,https://distiller.com/spirits/port-charlotte-islay-barley-2008,21,Port Charlotte,spirit-cost cost-3,NAS,50.0,NA,NA
ANCNOC FLAUGHTER,https://distiller.com/spirits/ancnoc-flaughter,21,anCnoc,spirit-cost cost-3,NAS,46.0,SWEET,"{""smoky"":45,""peaty"":46,""spicy"":5,""herbal"":0,""oily"":20,""full_bodied"":10,""rich"":0,""sweet"":60,""briny"":5,""salty"":5,""vanilla"":45,""tart"":10,""fruity"":35,""floral"":35}"
PORT ELLEN 32 YEAR 1979 (2012 SPECIAL RELEASE),https://distiller.com/spirits/port-ellen-32-year-1979-2012-special-release,27,Port Ellen,spirit-cost cost-5,32 YEAR,52.5,RICH & FULL BODIED,"{""smoky"":70,""peaty"":50,""spicy"":20,""herbal"":10,""oily"":20,""full_bodied"":80,""rich"":80,""sweet"":60,""briny"":15,""salty"":5,""vanilla"":40,""tart"":25,""fruity"":50,""floral"":0}"
BENRIACH ARUMATICUS FUMOSUS 12 YEAR,https://distiller.com/spirits/benriach-arumaticus-fumosus-12-year,21,Benriach,spirit-cost cost-3,12,46.0,PEATY & SWEET,"{""smoky"":60,""peaty"":70,""spicy"":50,""herbal"":40,""oily"":40,""full_bodied"":50,""rich"":50,""sweet"":60,""briny"":0,""salty"":10,""vanilla"":30,""tart"":40,""fruity"":50,""floral"":20}"
ARDBEG SCORCH (2021 COMMITTEE RELEASE),https://distiller.com/spirits/ardbeg-scorch-2021-committee-release,22,Ardbeg,spirit-cost cost-4,NAS,51.7,NA,NA
PORT CHARLOTTE OLC:01 2010,https://distiller.com/spirits/port-charlotte-olc-01-2010,24,Port Charlotte,spirit-cost cost-4,9 YEAR,55.1,NA,NA
LONGROW RED 11 YEAR CABERNET FRANC,https://distiller.com/spirits/longrow-red-11-year-cabernet-franc,22,Longrow,spirit-cost cost-5,11 YEAR,55.9,NA,NA
OCTOMORE MASTERCLASS 08.4/170 VIRGIN OAK,https://distiller.com/spirits/octomore-masterclass-08-4-170-virgin-oak,23,Octomore,spirit-cost cost-5,8 YEAR,58.7,SMOKY & PEATY,"{""smoky"":99,""peaty"":95,""spicy"":15,""herbal"":15,""oily"":65,""full_bodied"":75,""rich"":70,""sweet"":60,""briny"":90,""salty"":80,""vanilla"":45,""tart"":0,""fruity"":34,""floral"":5}"
BOWMORE 23 YEAR PORT CASK MATURED 1989,https://distiller.com/spirits/bowmore-23-year-port-cask-matured-1989,20,Bowmore,spirit-cost cost-5,23 YEAR,50.8,BRINY & FULL BODIED,"{""smoky"":80,""peaty"":60,""spicy"":80,""herbal"":10,""oily"":60,""full_bodied"":100,""rich"":90,""sweet"":80,""briny"":100,""salty"":90,""vanilla"":20,""tart"":90,""fruity"":90,""floral"":0}"
BENRIACH AUTHENTICUS 25 YEAR,https://distiller.com/spirits/benriach-authenticus-25-year,21,Benriach,spirit-cost cost-5,25 YEAR,46.0,FRUITY & VANILLA,"{""smoky"":35,""peaty"":60,""spicy"":50,""herbal"":30,""oily"":20,""full_bodied"":60,""rich"":70,""sweet"":70,""briny"":10,""salty"":20,""vanilla"":70,""tart"":0,""fruity"":70,""floral"":0}"
ARDBEG ARRRRRRRDBEG!,https://distiller.com/spirits/ardbeg-arrrrrrrdbeg,21,Ardbeg,spirit-cost cost-5,NAS,51.8,PEATY & SWEET,"{""smoky"":50,""peaty"":70,""spicy"":55,""herbal"":45,""oily"":45,""full_bodied"":55,""rich"":55,""sweet"":55,""briny"":40,""salty"":40,""vanilla"":40,""tart"":35,""fruity"":40,""floral"":0}"
CAOL ILA 13 YEAR DISCOVERY (GORDON & MACPHAIL),https://distiller.com/spirits/caol-ila-13-year-discovery-gordon-macphail,18,Gordon & Macphail Discovery,spirit-cost cost-3,13 YEAR,43.0,FRUITY & FULL BODIED,"{""smoky"":40,""peaty"":40,""spicy"":50,""herbal"":20,""oily"":60,""full_bodied"":70,""rich"":50,""sweet"":60,""briny"":30,""salty"":30,""vanilla"":30,""tart"":50,""fruity"":80,""floral"":10}"
OCTOMORE 09.2 DIALOGOS,https://distiller.com/spirits/octomore-09-2-dialogos,22,Octomore,spirit-cost cost-4,5 YEAR,58.2,RICH & FULL BODIED,"{""smoky"":40,""peaty"":30,""spicy"":25,""herbal"":20,""oily"":45,""full_bodied"":60,""rich"":65,""sweet"":30,""briny"":10,""salty"":15,""vanilla"":15,""tart"":20,""fruity"":40,""floral"":10}"
TALISKER 8 YEAR (2018 SPECIAL RELEASE),https://distiller.com/spirits/talisker-8-year-2018-special-release,19,Talisker,spirit-cost cost-4,8 YEAR,59.4,NA,NA
LONGROW 14 YEAR SHERRY CASK MATURED,https://distiller.com/spirits/longrow-14-year-sherry-cask-matured,20,Springbank,spirit-cost cost-3,14 YEAR,57.8,NA,NA
BENRIACH TEMPORIS 21 YEAR,https://distiller.com/spirits/benriach-temporis-21-year,19,Benriach,spirit-cost cost-5,21 YEAR,46.0,NA,NA
GLEN SCOTIA 1832 CAMPBELTOWN,https://distiller.com/spirits/glen-scotia-1832-campbeltown,21,Glen Scotia,spirit-cost cost-3,NAS,46.0,SWEET,"{""smoky"":25,""peaty"":25,""spicy"":10,""herbal"":30,""oily"":30,""full_bodied"":25,""rich"":20,""sweet"":40,""briny"":25,""salty"":20,""vanilla"":35,""tart"":10,""fruity"":25,""floral"":10}"
SPRINGBANK GREEN 13 YEAR,https://distiller.com/spirits/springbank-green-13-year,20,Springbank,spirit-cost cost-4,13 YEAR,46.0,OILY,"{""smoky"":20,""peaty"":15,""spicy"":35,""herbal"":30,""oily"":45,""full_bodied"":40,""rich"":35,""sweet"":40,""briny"":15,""salty"":20,""vanilla"":5,""tart"":5,""fruity"":35,""floral"":10}"
LONGROW RED 11 YEAR FRESH PORT CASKS,https://distiller.com/spirits/longrow-red-11-year-fresh-port-casks,20,Springbank,spirit-cost cost-4,11 YEAR,51.8,NA,NA
KILCHOMAN LOCH GORM (2020 EDITION),https://distiller.com/spirits/kilchoman-loch-gorm-2020-edition,18,Kilchoman,spirit-cost cost-3,NAS,46.0,NA,NA
PORT CHARLOTTE ISLAY BARLEY 2012,https://distiller.com/spirits/port-charlotte-islay-barley-2012,19,Port Charlotte,spirit-cost cost-3,6 YEAR,50.0,NA,NA
LAPHROAIG 10 YEAR CASK STRENGTH BATCH #011,https://distiller.com/spirits/laphroaig-10-year-cask-strength-batch-011,22,,spirit-cost cost-3,10,58.6,NA,NA
PORT ASKAIG 10 YEAR 10TH ANNIVERSARY,https://distiller.com/spirits/port-askaig-10-year-10th-anniversary,25,Port Askaig,spirit-cost cost-4,10 YEAR,55.85,FRUITY & SALTY,"{""smoky"":75,""peaty"":78,""spicy"":50,""herbal"":0,""oily"":80,""full_bodied"":80,""rich"":70,""sweet"":75,""briny"":75,""salty"":80,""vanilla"":75,""tart"":40,""fruity"":80,""floral"":70}"
BOWMORE VINTNER'S TRILOGY 26 YEAR FRENCH OAK BARRIQUE,https://distiller.com/spirits/bowmore-26-year-wine-matured,23,Bowmore,spirit-cost cost-5,26 YEAR,48.7,RICH & FULL BODIED,"{""smoky"":65,""peaty"":55,""spicy"":40,""herbal"":20,""oily"":60,""full_bodied"":80,""rich"":80,""sweet"":60,""briny"":25,""salty"":10,""vanilla"":45,""tart"":20,""fruity"":25,""floral"":10}"
KILCHOMAN 100% ISLAY 6TH EDITION,https://distiller.com/spirits/kilchoman-100-islay-6th-edition,18,,spirit-cost cost-4,NAS,50.0,NA,NA
HIGHLAND PARK AMBASSADOR'S CHOICE 10 YEAR,https://distiller.com/spirits/highland-park-ambassador-s-choice-10-year,18,Highland Park,spirit-cost cost-3,10 YEAR,46.0,SWEET & FRUITY,"{""smoky"":15,""peaty"":10,""spicy"":35,""herbal"":15,""oily"":10,""full_bodied"":55,""rich"":55,""sweet"":65,""briny"":10,""salty"":10,""vanilla"":35,""tart"":15,""fruity"":55,""floral"":25}"
KILCHOMAN FINO SHERRY MATURED,https://distiller.com/spirits/kilchoman-fino-sherry-matured,17,Kilchoman,spirit-cost cost-4,NAS,46.0,NA,NA
OCTOMORE 10.4/88 VIRGIN OAK,https://distiller.com/spirits/octomore-10-4-88-virgin-oak,18,Octomore,spirit-cost cost-4,3 YEAR,63.5,FULL BODIED,"{""smoky"":50,""peaty"":30,""spicy"":40,""herbal"":20,""oily"":40,""full_bodied"":50,""rich"":45,""sweet"":10,""briny"":20,""salty"":20,""vanilla"":35,""tart"":10,""fruity"":15,""floral"":10}"
KILCHOMAN 100% ISLAY 9TH EDITION,https://distiller.com/spirits/kilchoman-100-islay-9th-edition,21,Kilchoman,spirit-cost cost-4,9 YEAR,50.0,RICH & FULL BODIED,"{""smoky"":25,""peaty"":40,""spicy"":35,""herbal"":40,""oily"":45,""full_bodied"":60,""rich"":60,""sweet"":40,""briny"":35,""salty"":20,""vanilla"":20,""tart"":25,""fruity"":20,""floral"":15}"
ARRAN MACHRIE MOOR,https://distiller.com/spirits/arran-machrie-moor,17,,spirit-cost cost-3,,46.0,NA,NA
LAGAVULIN DISTILLERY EXCLUSIVE 2017,https://distiller.com/spirits/lagavulin-distillery-exclusive-2017,22,,spirit-cost cost-5,,54.1,NA,NA
BUNNAHABHAIN 13 YEAR MARSALA FINISH,https://distiller.com/spirits/bunnahabhain-13-year-marsala-finish,17,Bunnahabhain,spirit-cost cost-4,13 YEAR,46.3,NA,NA
CAOL ILA NATURAL CASK STRENGTH,https://distiller.com/spirits/caol-ila-natural-cask-strength,17,Caol Ila,spirit-cost cost-4,NAS,61.3,NA,NA
ARDBEG RENAISSANCE,https://distiller.com/spirits/ardbeg-renaissance,17,Ardbeg,spirit-cost cost-5,10 YEAR,55.9,NA,NA
STRONACHIE 18 YEAR,https://distiller.com/spirits/stronachie-18-year,17,A.D. Rattray,spirit-cost cost-4,18,46.0,FRUITY & SWEET,"{""smoky"":20,""peaty"":20,""spicy"":40,""herbal"":40,""oily"":40,""full_bodied"":70,""rich"":70,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":50,""tart"":40,""fruity"":80,""floral"":30}"
HIGHLAND PARK 40 YEAR,https://distiller.com/spirits/highland-park-40,17,Highland Park,spirit-cost cost-5,40 YEAR,48.3,RICH & FULL BODIED,"{""smoky"":40,""peaty"":40,""spicy"":60,""herbal"":30,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":60,""briny"":20,""salty"":40,""vanilla"":40,""tart"":20,""fruity"":50,""floral"":40}"
BENROMACH 10,https://distiller.com/spirits/benromach-10,17,,spirit-cost cost-3,10,43.0,NA,NA
KILCHOMAN VINTAGE 2010,https://distiller.com/spirits/kilchoman-vintage-2010,18,Kilchoman,spirit-cost cost-4,9 YEAR,48.0,RICH & FULL BODIED,"{""smoky"":30,""peaty"":50,""spicy"":45,""herbal"":30,""oily"":60,""full_bodied"":65,""rich"":65,""sweet"":40,""briny"":25,""salty"":15,""vanilla"":55,""tart"":30,""fruity"":30,""floral"":20}"
GLEN SCOTIA CAMPBELTOWN MALTS FESTIVAL 2019 RUM CASK FINISH,https://distiller.com/spirits/glen-scotia-campbeltown-malts-festival-2019-rum-cask-finish,18,Glen Scotia,spirit-cost cost-4,NAS,51.3,NA,NA
LAPHROAIG 21 YEAR (FRIENDS OF LAPHROAIG),https://distiller.com/spirits/laphroaig-21-year-friends-of-laphroaig,16,Laphroaig,spirit-cost cost-4,21 YEARS,48.5,NA,NA
PORT ASKAIG 15 YEAR,https://distiller.com/spirits/port-askaig-15-year,16,Port Askaig,spirit-cost cost-4,15 YEAR,45.8,NA,NA
BENROMACH TRADITIONAL,https://distiller.com/spirits/benromach-traditional,16,Benromach,spirit-cost cost-2,NAS,40.0,NA,NA
KILCHOMAN MACHIR BAY CASK STRENGTH (2020 FESTIVE EDITION),https://distiller.com/spirits/kilchoman-machir-bay-cask-strength-2020-festive-edition,17,Kilchoman,spirit-cost cost-3,NAS,58.6,FULL BODIED,"{""smoky"":50,""peaty"":30,""spicy"":45,""herbal"":20,""oily"":35,""full_bodied"":50,""rich"":35,""sweet"":20,""briny"":20,""salty"":15,""vanilla"":35,""tart"":20,""fruity"":30,""floral"":25}"
GLEN SCOTIA CAMPBELTOWN MALTS FESTIVAL 2020 TAWNY PORT FINISH,https://distiller.com/spirits/glen-scotia-campbeltown-malts-festival-2020-tawny-port-finish,16,,spirit-cost cost-4,14,52.8,NA,NA
LAPHROAIG 2005 12 YEAR CASK STRENGTH (ALEXANDER MURRAY & CO.),https://distiller.com/spirits/laphroaig-2005-12-year-cask-strength-alexander-murray-co,19,Alexander Murray & Co.,spirit-cost cost-4,12 YEAR,54.0,NA,NA
LAGAVULIN 2000 DISTILLERS EDITION (BOTTLED 2016),https://distiller.com/spirits/lagavulin-2000-distillers-edition-bottled-2016,17,Lagavulin,spirit-cost cost-4,16 YEAR,43.0,NA,NA
OBAN 21 YEAR (2018 SPECIAL RELEASE),https://distiller.com/spirits/oban-21-year-2018-special-release,17,Oban,spirit-cost cost-5,21 YEAR,57.9,NA,NA
GLENGLASSAUGH PEATED PORT WOOD FINISH,https://distiller.com/spirits/glenglassaugh-peated-port-wood-finish,15,Glenglassaugh,spirit-cost cost-3,NAS,46.0,NA,NA
BOWMORE VINTNER'S TRILOGY 18 YEAR DOUBLE MATURED MANZANILLA,https://distiller.com/spirits/bowmore-18-year-double-matured-manzanilla,18,Bowmore,spirit-cost cost-4,18 YEAR,52.5,FULL BODIED & PEATY,"{""smoky"":60,""peaty"":70,""spicy"":50,""herbal"":15,""oily"":40,""full_bodied"":70,""rich"":65,""sweet"":50,""briny"":20,""salty"":15,""vanilla"":35,""tart"":30,""fruity"":25,""floral"":15}"
BRORA 1977 38 YEAR (2016 SPECIAL RELEASE),https://distiller.com/spirits/brora-38-year-1977-2016-special-release,15,Brora,spirit-cost cost-5,38 YEAR,48.6,SMOKY & VANILLA,"{""smoky"":70,""peaty"":20,""spicy"":60,""herbal"":20,""oily"":50,""full_bodied"":50,""rich"":50,""sweet"":40,""briny"":0,""salty"":20,""vanilla"":60,""tart"":30,""fruity"":10,""floral"":40}"
BENRIACH THE SMOKY TEN,https://distiller.com/spirits/benriach-the-smoky-ten,30,Benriach,spirit-cost cost-3,10 YEAR,46.0,PEATY & OILY,"{""smoky"":50,""peaty"":60,""spicy"":55,""herbal"":35,""oily"":55,""full_bodied"":50,""rich"":50,""sweet"":45,""briny"":25,""salty"":15,""vanilla"":40,""tart"":35,""fruity"":40,""floral"":25}"
KILCHOMAN SAUTERNES CASK FINISH,https://distiller.com/spirits/kilchoman-sauternes-cask-finish,28,Kilchoman,spirit-cost cost-4,NAS,50.0,SMOKY,"{""smoky"":60,""peaty"":20,""spicy"":5,""herbal"":5,""oily"":20,""full_bodied"":10,""rich"":25,""sweet"":20,""briny"":10,""salty"":20,""vanilla"":20,""tart"":0,""fruity"":20,""floral"":0}"
ARDBEG TWENTY SOMETHING 23 YEAR,https://distiller.com/spirits/ardbeg-twenty-something-23-year,27,Ardbeg,spirit-cost cost-5,23 YEAR,46.3,NA,NA
HIGHLAND PARK THOR,https://distiller.com/spirits/highland-park-thor,29,Highland Park,spirit-cost cost-5,NAS,52.1,SWEET,"{""smoky"":30,""peaty"":25,""spicy"":40,""herbal"":20,""oily"":25,""full_bodied"":50,""rich"":50,""sweet"":55,""briny"":30,""salty"":50,""vanilla"":30,""tart"":40,""fruity"":50,""floral"":30}"
KIRKLAND ISLAY SINGLE MALT SCOTCH,https://distiller.com/spirits/kirkland-islay-single-malt-scotch,26,,spirit-cost cost-2,,50.0,NA,NA
TALISKER 15 YEAR (2019 SPECIAL RELEASE),https://distiller.com/spirits/talisker-15-year-2019-special-release,28,Talisker,spirit-cost cost-4,15 YEAR,57.3,NA,NA
