Whisk_Name,URL,Num_Revs,Brand,Cost,Age,ABV,Flavor,Profile
LOCH LOMOND INCHMURRIN 18 YEAR,https://distiller.com/spirits/inchmurrin-18-year,38,Inchmurrin,spirit-cost cost-4,18 YEAR,46.0,FRUITY,"{""smoky"":0,""peaty"":0,""spicy"":30,""herbal"":20,""oily"":20,""full_bodied"":35,""rich"":40,""sweet"":30,""briny"":0,""salty"":0,""vanilla"":30,""tart"":20,""fruity"":45,""floral"":25}"
GLENMORANGIE COMPANTA,https://distiller.com/spirits/glenmorangie-companta,38,Glenmorangie,spirit-cost cost-4,NAS,46.0,FULL BODIED,"{""smoky"":0,""peaty"":0,""spicy"":35,""herbal"":25,""oily"":45,""full_bodied"":65,""rich"":45,""sweet"":35,""briny"":0,""salty"":20,""vanilla"":10,""tart"":20,""fruity"":25,""floral"":30}"
BALBLAIR 1989 2ND RELEASE,https://distiller.com/spirits/balblair-1989-2nd-release,38,Balblair,spirit-cost cost-4,NAS,43.0,SWEET & RICH,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":30,""oily"":40,""full_bodied"":70,""rich"":70,""sweet"":70,""briny"":30,""salty"":30,""vanilla"":40,""tart"":30,""fruity"":60,""floral"":30}"
TOMATIN 15 YEAR (43%),https://distiller.com/spirits/tomatin-15-year,82,Tomatin,spirit-cost cost-2,15 YEAR,43.0,FLORAL & SWEET,"{""smoky"":40,""peaty"":10,""spicy"":60,""herbal"":50,""oily"":20,""full_bodied"":50,""rich"":50,""sweet"":60,""briny"":0,""salty"":20,""vanilla"":30,""tart"":50,""fruity"":50,""floral"":60}"
GLENFIDDICH OUR SOLERA FIFTEEN,https://distiller.com/spirits/glenfiddich-our-solera-fifteen,86,Glenfiddich,spirit-cost cost-3,15 YEAR,40.0,NA,NA
GLENMORANGIE ASTAR 2017 EDITION,https://distiller.com/spirits/glenmorangie-astar-2017-edition,92,Glenmorangie,spirit-cost cost-4,NAS,52.5,FRUITY & SWEET,"{""smoky"":0,""peaty"":0,""spicy"":25,""herbal"":0,""oily"":15,""full_bodied"":40,""rich"":40,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":15,""tart"":20,""fruity"":85,""floral"":10}"
ABERLOUR 15 YEAR SELECT CASK RESERVE,https://distiller.com/spirits/aberlour-15-year-select-cask-reserve,82,Aberlour,spirit-cost cost-4,15 YEAR,40.0,FRUITY & SWEET,"{""smoky"":30,""peaty"":0,""spicy"":50,""herbal"":20,""oily"":20,""full_bodied"":70,""rich"":70,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":50,""tart"":40,""fruity"":80,""floral"":30}"
GLEN GRANT 18 YEAR,https://distiller.com/spirits/glen-grant-18-year,81,Glen Grant,spirit-cost cost-4,18 YEAR,43.0,FRUITY & FLORAL,"{""smoky"":20,""peaty"":0,""spicy"":40,""herbal"":50,""oily"":40,""full_bodied"":40,""rich"":50,""sweet"":40,""briny"":0,""salty"":0,""vanilla"":20,""tart"":20,""fruity"":70,""floral"":60}"
ABERFELDY 18 YEAR,https://distiller.com/spirits/aberfeldy-18-year,84,Aberfeldy,spirit-cost cost-3,18 YEAR,40.0,NA,NA
BENRIACH SHERRY MATURED 12 YEAR (DISCONTINUED),https://distiller.com/spirits/benriach-sherry-matured-12-year,81,Benriach,spirit-cost cost-2,12 YEAR,46.0,NA,NA
TAMDHU BATCH STRENGTH BATCH 002,https://distiller.com/spirits/tamdhu-batch-strength-002,88,Tamdhu,spirit-cost cost-3,NAS,58.5,RICH & FULL BODIED,"{""smoky"":20,""peaty"":20,""spicy"":50,""herbal"":15,""oily"":40,""full_bodied"":60,""rich"":75,""sweet"":25,""briny"":10,""salty"":10,""vanilla"":30,""tart"":5,""fruity"":15,""floral"":15}"
THE MACALLAN FINE OAK 18 YEAR,https://distiller.com/spirits/the-macallan-fine-oak-18-year,81,The Macallan,spirit-cost cost-5,18 YEAR,43.0,VANILLA & SWEET,"{""smoky"":5,""peaty"":0,""spicy"":40,""herbal"":20,""oily"":50,""full_bodied"":50,""rich"":40,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":60,""tart"":10,""fruity"":40,""floral"":30}"
JURA 21 YEAR,https://distiller.com/spirits/isle-of-jura-21-year-old,80,Jura,spirit-cost cost-4,21 YEARS,43.0,SALTY & FRUITY,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":10,""oily"":30,""full_bodied"":50,""rich"":60,""sweet"":70,""briny"":50,""salty"":80,""vanilla"":20,""tart"":30,""fruity"":70,""floral"":10}"
GLENMORANGIE EALANTA,https://distiller.com/spirits/glenmorangie-ealanta,84,Glenmorangie,spirit-cost cost-5,19 YEAR,46.0,NA,NA
TAMDHU 12 YEAR,https://distiller.com/spirits/tamdhu-12-year,85,Tamdhu,spirit-cost cost-2,12 YEAR,43.0,VANILLA,"{""smoky"":0,""peaty"":0,""spicy"":20,""herbal"":10,""oily"":25,""full_bodied"":25,""rich"":35,""sweet"":25,""briny"":0,""salty"":0,""vanilla"":35,""tart"":20,""fruity"":30,""floral"":10}"
WOLFBURN AURORA,https://distiller.com/spirits/wolfburn-aurora,80,,spirit-cost cost-2,,46.0,NA,NA
GLENGOYNE 25 YEAR,https://distiller.com/spirits/glengoyne-25-year,80,Glengoyne,spirit-cost cost-5,25 YEAR,48.0,RICH & FULL BODIED,"{""smoky"":10,""peaty"":0,""spicy"":25,""herbal"":15,""oily"":15,""full_bodied"":80,""rich"":80,""sweet"":75,""briny"":0,""salty"":0,""vanilla"":50,""tart"":10,""fruity"":30,""floral"":10}"
THE MACALLAN EDITION NO. 1,https://distiller.com/spirits/the-macallan-edition-no-1,81,The Macallan,spirit-cost cost-4,NAS,48.0,RICH & SPICY,"{""smoky"":10,""peaty"":0,""spicy"":60,""herbal"":30,""oily"":30,""full_bodied"":50,""rich"":60,""sweet"":50,""briny"":0,""salty"":0,""vanilla"":40,""tart"":30,""fruity"":30,""floral"":0}"
THE GLENLIVET MASTER DISTILLER’S RESERVE SOLERA VATTED,https://distiller.com/spirits/the-glenlivet-master-distiller-s-reserve-solera-vatted,83,The Glenlivet,spirit-cost cost-3,NAS,40.0,NA,NA
HAZELBURN 12 YEAR,https://distiller.com/spirits/hazelburn-12-year,80,Hazelburn,spirit-cost cost-4,12 YEAR,46.0,VANILLA & SWEET,"{""smoky"":60,""peaty"":10,""spicy"":50,""herbal"":30,""oily"":60,""full_bodied"":80,""rich"":80,""sweet"":80,""briny"":30,""salty"":40,""vanilla"":80,""tart"":10,""fruity"":70,""floral"":70}"
THE SINGLETON OF GLENDULLAN 15 YEAR,https://distiller.com/spirits/the-singleton-of-glendullan-15-year,80,The Singleton,spirit-cost cost-2,15 YEAR,40.0,SWEET,"{""smoky"":10,""peaty"":0,""spicy"":20,""herbal"":15,""oily"":20,""full_bodied"":40,""rich"":40,""sweet"":45,""briny"":20,""salty"":10,""vanilla"":35,""tart"":25,""fruity"":35,""floral"":15}"
LOCH LOMOND 18 YEAR,https://distiller.com/spirits/loch-lomond-18-year,82,Loch Lomond,spirit-cost cost-4,18 YEAR,46.0,RICH & FULL BODIED,"{""smoky"":40,""peaty"":15,""spicy"":10,""herbal"":0,""oily"":10,""full_bodied"":70,""rich"":70,""sweet"":65,""briny"":5,""salty"":0,""vanilla"":30,""tart"":10,""fruity"":40,""floral"":0}"
GLENDRONACH THE HIELAN' 8 YEAR,https://distiller.com/spirits/glendronach-the-hielan-8-year,79,GlenDronach,spirit-cost cost-2,8 YEAR,46.0,RICH,"{""smoky"":0,""peaty"":0,""spicy"":20,""herbal"":10,""oily"":35,""full_bodied"":30,""rich"":40,""sweet"":25,""briny"":0,""salty"":0,""vanilla"":30,""tart"":20,""fruity"":25,""floral"":10}"
GLENDRONACH CASK STRENGTH BATCH 1,https://distiller.com/spirits/glendronach-cask-strength,78,GlenDronach,spirit-cost cost-3,NAS,54.7,NA,NA
LISMORE SINGLE MALT,https://distiller.com/spirits/lismore-single-malt,79,Lismore,spirit-cost cost-1,NAS,40.0,NA,NA
LONGMORN THE DISTILLER'S CHOICE,https://distiller.com/spirits/longmorn-the-distiller-s-choice,77,Longmorn,spirit-cost cost-4,NAS,40.0,NA,NA
ABERLOUR 15 YEAR DOUBLE CASK MATURED,https://distiller.com/spirits/aberlour-15-year-double-cask-matured,78,Aberlour,spirit-cost cost-3,15 YEAR,40.0,NA,NA
TOBERMORY 15 YEAR,https://distiller.com/spirits/tobermory-15-year,78,Tobermory,spirit-cost cost-4,15 YEAR,46.3,FLORAL & FULL BODIED,"{""smoky"":40,""peaty"":50,""spicy"":30,""herbal"":20,""oily"":30,""full_bodied"":70,""rich"":60,""sweet"":50,""briny"":30,""salty"":40,""vanilla"":60,""tart"":20,""fruity"":60,""floral"":70}"
KILCHOMAN 100% ISLAY 2ND EDITION,https://distiller.com/spirits/kilchoman-100-islay,75,Kilchoman,spirit-cost cost-4,3,50.0,SPICY & PEATY,"{""smoky"":20,""peaty"":60,""spicy"":60,""herbal"":30,""oily"":40,""full_bodied"":30,""rich"":40,""sweet"":30,""briny"":30,""salty"":50,""vanilla"":40,""tart"":10,""fruity"":40,""floral"":10}"
BALLANTINE'S GLENBURGIE 15 YEAR,https://distiller.com/spirits/ballantine-s-glenburgie-15-year,76,Ballantine’s,spirit-cost cost-3,15 YEAR,40.0,SPICY,"{""smoky"":0,""peaty"":0,""spicy"":40,""herbal"":30,""oily"":10,""full_bodied"":25,""rich"":20,""sweet"":25,""briny"":0,""salty"":0,""vanilla"":35,""tart"":10,""fruity"":35,""floral"":20}"
ARRAN LOCHRANZA RESERVE,https://distiller.com/spirits/arran-lochranza-reserve,77,Arran,spirit-cost cost-2,NAS,43.0,NA,NA
GLEN DEVERON 20 YEAR,https://distiller.com/spirits/glen-deveron-20-year,74,Macduff Distillery,spirit-cost cost-4,20 YEAR,40.0,NA,NA
GLENFIDDICH THE ORIGINAL,https://distiller.com/spirits/glenfiddich-the-original,76,Glenfiddich,spirit-cost cost-4,NAS,40.0,FLORAL & FRUITY,"{""smoky"":20,""peaty"":0,""spicy"":45,""herbal"":35,""oily"":30,""full_bodied"":70,""rich"":70,""sweet"":70,""briny"":0,""salty"":10,""vanilla"":75,""tart"":10,""fruity"":75,""floral"":75}"
BENRIACH 16 YEAR,https://distiller.com/spirits/benriach-16,75,Benriach,spirit-cost cost-3,16 YEAR,46.0,FRUITY & VANILLA,"{""smoky"":40,""peaty"":0,""spicy"":50,""herbal"":20,""oily"":40,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":0,""salty"":40,""vanilla"":60,""tart"":50,""fruity"":70,""floral"":30}"
THE BALVENIE TUN 1509 BATCH 1,https://distiller.com/spirits/the-balvenie-tun-1509-batch-1,79,The Balvenie,spirit-cost cost-5,NAS,47.1,SWEET & RICH,"{""smoky"":10,""peaty"":0,""spicy"":25,""herbal"":10,""oily"":15,""full_bodied"":80,""rich"":80,""sweet"":80,""briny"":0,""salty"":10,""vanilla"":40,""tart"":0,""fruity"":40,""floral"":20}"
GLENFARCLAS 40 YEAR,https://distiller.com/spirits/glenfarclas-40,74,Glenfarclas,spirit-cost cost-5,40 YEAR,46.0,RICH & FULL BODIED,"{""smoky"":30,""peaty"":0,""spicy"":40,""herbal"":30,""oily"":40,""full_bodied"":90,""rich"":90,""sweet"":80,""briny"":0,""salty"":20,""vanilla"":50,""tart"":50,""fruity"":80,""floral"":40}"
ROYAL BRACKLA 16 YEAR,https://distiller.com/spirits/royal-brackla-16-year,74,Royal Brackla,spirit-cost cost-4,16 YEAR,40.0,FLORAL,"{""smoky"":10,""peaty"":0,""spicy"":20,""herbal"":30,""oily"":40,""full_bodied"":50,""rich"":40,""sweet"":40,""briny"":0,""salty"":20,""vanilla"":40,""tart"":10,""fruity"":50,""floral"":60}"
STRONACHIE 10 YEAR,https://distiller.com/spirits/stronachie-10-year,74,A.D. Rattray,spirit-cost cost-3,10 YEARS,43.0,SWEET,"{""smoky"":0,""peaty"":0,""spicy"":25,""herbal"":10,""oily"":10,""full_bodied"":40,""rich"":30,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":30,""tart"":15,""fruity"":50,""floral"":20}"
THE MACALLAN DOUBLE CASK 15 YEAR,https://distiller.com/spirits/the-macallan-double-cask-15-year,74,The Macallan,spirit-cost cost-4,15 YEAR,43.0,FRUITY & SWEET,"{""smoky"":25,""peaty"":0,""spicy"":45,""herbal"":20,""oily"":15,""full_bodied"":50,""rich"":50,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":30,""tart"":55,""fruity"":70,""floral"":15}"
GRANGESTONE 21 YEAR,https://distiller.com/spirits/grangestone-21-year,77,Grangestone,spirit-cost cost-3,21 YEAR,40.0,NA,NA
THE SINGLETON OF DUFFTOWN 12 YEAR LUSCIOUS NECTAR,https://distiller.com/spirits/the-singleton-od-dufftown-12-luscious-nectar,76,,spirit-cost cost-1,12 YEAR,40.0,NA,NA
OLD PULTENEY 15 YEAR,https://distiller.com/spirits/old-pulteney-15-year,74,Old Pulteney,spirit-cost cost-4,15 YEAR,46.0,SPICY & RICH,"{""smoky"":35,""peaty"":10,""spicy"":70,""herbal"":20,""oily"":30,""full_bodied"":55,""rich"":55,""sweet"":45,""briny"":30,""salty"":30,""vanilla"":45,""tart"":30,""fruity"":30,""floral"":10}"
AUCHENTOSHAN THE BARTENDER'S MALT,https://distiller.com/spirits/auchentoshan-the-bartenders-malt,74,Auchentoshan,spirit-cost cost-3,NAS,47.0,VANILLA,"{""smoky"":5,""peaty"":5,""spicy"":15,""herbal"":0,""oily"":25,""full_bodied"":25,""rich"":25,""sweet"":20,""briny"":0,""salty"":0,""vanilla"":40,""tart"":0,""fruity"":25,""floral"":0}"
GLENFIDDICH AGE OF DISCOVERY MADEIRA CASK 19 YEAR,https://distiller.com/spirits/glenfiddich-age-of-discovery-madeira-cask-19-year,71,Glenfiddich,spirit-cost cost-4,19 YEAR,40.0,RICH & FULL BODIED,"{""smoky"":30,""peaty"":0,""spicy"":80,""herbal"":10,""oily"":20,""full_bodied"":90,""rich"":90,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":60,""tart"":10,""fruity"":60,""floral"":50}"
GLENMORANGIE ALLTA,https://distiller.com/spirits/glenmorangie-allta,73,Glenmorangie,spirit-cost cost-4,NAS,51.2,SPICY,"{""smoky"":15,""peaty"":0,""spicy"":50,""herbal"":45,""oily"":25,""full_bodied"":40,""rich"":40,""sweet"":30,""briny"":0,""salty"":0,""vanilla"":20,""tart"":30,""fruity"":35,""floral"":30}"
ARRAN 18 YEAR (LIMITED EDITION),https://distiller.com/spirits/arran-18-year,68,Arran,spirit-cost cost-4,18 YEAR,46.0,SWEET & FULL BODIED,"{""smoky"":15,""peaty"":0,""spicy"":20,""herbal"":0,""oily"":0,""full_bodied"":70,""rich"":60,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":50,""tart"":5,""fruity"":40,""floral"":10}"
LINKWOOD 15 YEAR DISTILLERY LABELS (GORDON & MACPHAIL),https://distiller.com/spirits/linkwood-15-year,68,Gordon & MacPhail Distillery Labels,spirit-cost cost-3,15 YEAR,43.0,FRUITY & SWEET,"{""smoky"":0,""peaty"":0,""spicy"":20,""herbal"":20,""oily"":35,""full_bodied"":40,""rich"":50,""sweet"":55,""briny"":0,""salty"":0,""vanilla"":20,""tart"":25,""fruity"":70,""floral"":25}"
GLEN MORAY ELGIN CLASSIC SHERRY CASK FINISH,https://distiller.com/spirits/glen-moray-elgin-classic-sherry-cask-finish,78,Glen Moray,spirit-cost cost-2,NAS,40.0,NA,NA
GLEN MORAY CHARDONNAY CASK 10 YEAR,https://distiller.com/spirits/glen-moray-10-year-chardonnay-cask,72,Glen Moray,spirit-cost cost-2,10 YEAR,40.0,FRUITY & TART,"{""smoky"":0,""peaty"":0,""spicy"":40,""herbal"":10,""oily"":0,""full_bodied"":50,""rich"":60,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":30,""tart"":70,""fruity"":70,""floral"":50}"
GLENKINCHIE 10 YEAR,https://distiller.com/spirits/glenkinchie-10-year,68,Glenkinchie,spirit-cost cost-4,10 YEAR,43.0,RICH & FULL BODIED,"{""smoky"":10,""peaty"":0,""spicy"":5,""herbal"":15,""oily"":5,""full_bodied"":60,""rich"":60,""sweet"":50,""briny"":0,""salty"":0,""vanilla"":40,""tart"":0,""fruity"":30,""floral"":20}"
GLENGOYNE CASK STRENGTH BATCH NO. 002,https://distiller.com/spirits/glengoyne-cask-strength-batch-2,65,Glengoyne,spirit-cost cost-4,NAS,58.9,RICH & FRUITY,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":0,""oily"":0,""full_bodied"":50,""rich"":70,""sweet"":50,""briny"":0,""salty"":0,""vanilla"":40,""tart"":10,""fruity"":60,""floral"":0}"
AUCHENTOSHAN VALINCH 2012,https://distiller.com/spirits/auchentoshan-valinch-2012,67,Auchentoshan,spirit-cost cost-3,,57.2,SPICY & VANILLA,"{""smoky"":40,""peaty"":0,""spicy"":80,""herbal"":40,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":60,""briny"":0,""salty"":0,""vanilla"":70,""tart"":40,""fruity"":60,""floral"":30}"
THE BALVENIE SIGNATURE 12 YEAR,https://distiller.com/spirits/balvenie-signature,65,The Balvenie,spirit-cost cost-3,12 YEAR,40.0,NA,NA
THE BALVENIE THE SWEET TOAST OF AMERICAN OAK 12 YEAR,https://distiller.com/spirits/the-balvenie-the-sweet-toast-of-american-oak-12-year,189,The Balvenie,spirit-cost cost-3,12 YEAR,43.0,SWEET & VANILLA,"{""smoky"":10,""peaty"":0,""spicy"":40,""herbal"":30,""oily"":45,""full_bodied"":55,""rich"":55,""sweet"":60,""briny"":15,""salty"":5,""vanilla"":55,""tart"":30,""fruity"":25,""floral"":20}"
BENROMACH ORGANIC,https://distiller.com/spirits/benromach-organic,186,Benromach,spirit-cost cost-3,NAS,43.0,FULL BODIED & RICH,"{""smoky"":0,""peaty"":0,""spicy"":30,""herbal"":10,""oily"":70,""full_bodied"":90,""rich"":80,""sweet"":70,""briny"":0,""salty"":10,""vanilla"":70,""tart"":0,""fruity"":10,""floral"":10}"
ROYAL LOCHNAGAR 12 YEAR,https://distiller.com/spirits/royal-lochnagar-12,178,Royal Lachnagar,spirit-cost cost-2,12 YEAR,40.0,NA,NA
THE MACALLAN EDITION NO. 3,https://distiller.com/spirits/the-macallan-edition-no-3,192,The Macallan,spirit-cost cost-4,NAS,48.3,FRUITY,"{""smoky"":15,""peaty"":0,""spicy"":15,""herbal"":10,""oily"":10,""full_bodied"":30,""rich"":35,""sweet"":25,""briny"":0,""salty"":0,""vanilla"":30,""tart"":0,""fruity"":50,""floral"":25}"
ABERFELDY 16 YEAR,https://distiller.com/spirits/aberfeldy-16-year,186,Aberfeldy,spirit-cost cost-4,16 YEAR,40.0,FRUITY,"{""smoky"":40,""peaty"":0,""spicy"":45,""herbal"":10,""oily"":10,""full_bodied"":50,""rich"":50,""sweet"":50,""briny"":10,""salty"":0,""vanilla"":40,""tart"":30,""fruity"":55,""floral"":35}"
THE GLENROTHES SHERRY CASK RESERVE,https://distiller.com/spirits/the-glenrothes-sherry-cask-reserve,185,The Glenrothes,spirit-cost cost-3,NAS,40.0,RICH & FRUITY,"{""smoky"":10,""peaty"":0,""spicy"":70,""herbal"":10,""oily"":30,""full_bodied"":70,""rich"":80,""sweet"":70,""briny"":0,""salty"":10,""vanilla"":50,""tart"":20,""fruity"":70,""floral"":40}"
CARDHU GOLD RESERVE (GAME OF THRONES-HOUSE TARGARYEN),https://distiller.com/spirits/cardhu-gold-reserve-game-of-thrones-house-targaryen,180,Cardhu,spirit-cost cost-2,NAS,40.0,SWEET,"{""smoky"":0,""peaty"":0,""spicy"":20,""herbal"":10,""oily"":20,""full_bodied"":25,""rich"":30,""sweet"":55,""briny"":0,""salty"":0,""vanilla"":50,""tart"":10,""fruity"":10,""floral"":5}"
THE GLENROTHES VINTAGE RESERVE,https://distiller.com/spirits/the-glenrothes-vintage-reserve,177,The Glenrothes,spirit-cost cost-3,NAS,40.0,FLORAL & SWEET,"{""smoky"":10,""peaty"":0,""spicy"":50,""herbal"":30,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":80,""briny"":0,""salty"":10,""vanilla"":70,""tart"":30,""fruity"":60,""floral"":80}"
GRANGESTONE 12 YEAR,https://distiller.com/spirits/grangestone-12-year,175,Grangestone,spirit-cost cost-2,12 YEAR,40.0,NA,NA
GLENALLACHIE 12 YEAR,https://distiller.com/spirits/glenallachie-12-year,175,GlenAllachie,spirit-cost cost-3,12 YEAR,46.0,FULL BODIED,"{""smoky"":0,""peaty"":0,""spicy"":35,""herbal"":20,""oily"":45,""full_bodied"":45,""rich"":40,""sweet"":30,""briny"":0,""salty"":0,""vanilla"":25,""tart"":10,""fruity"":30,""floral"":10}"
GLENGLASSAUGH REVIVAL,https://distiller.com/spirits/glenglassaugh-revival,170,Glenglassaugh,spirit-cost cost-3,NAS,46.0,SWEET & RICH,"{""smoky"":10,""peaty"":0,""spicy"":8,""herbal"":0,""oily"":0,""full_bodied"":60,""rich"":60,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":10,""tart"":10,""fruity"":50,""floral"":5}"
TULLIBARDINE 228 BURGUNDY FINISH,https://distiller.com/spirits/tullibardine-228-burgundy-finish,174,Tullibardine,spirit-cost cost-3,NAS,43.0,FRUITY & VANILLA,"{""smoky"":0,""peaty"":0,""spicy"":70,""herbal"":10,""oily"":10,""full_bodied"":70,""rich"":80,""sweet"":70,""briny"":0,""salty"":10,""vanilla"":80,""tart"":20,""fruity"":90,""floral"":70}"
AUCHENTOSHAN 18 YEAR,https://distiller.com/spirits/auchentoshan-18-year,161,Auchentoshan,spirit-cost cost-4,18 YEAR,43.0,VANILLA & SWEET,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":40,""oily"":30,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":70,""tart"":40,""fruity"":60,""floral"":40}"
KNOCKANDO 12 YEAR,https://distiller.com/spirits/knockando-12,156,Knockando,spirit-cost cost-3,12 YEAR,43.0,NA,NA
SHIELDAIG SPEYSIDE SINGLE MALT 18 YEAR,https://distiller.com/spirits/shieldaig-speyside-single-malt-18-year,161,Shieldaig,spirit-cost cost-2,18 YEAR,40.0,NA,NA
THE GLENROTHES BOURBON CASK RESERVE,https://distiller.com/spirits/the-glenrothes-bourbon-cask-reserve,160,The Glenrothes,spirit-cost cost-3,NAS,40.0,FRUITY & VANILLA,"{""smoky"":20,""peaty"":0,""spicy"":60,""herbal"":20,""oily"":20,""full_bodied"":60,""rich"":60,""sweet"":70,""briny"":10,""salty"":10,""vanilla"":70,""tart"":30,""fruity"":70,""floral"":10}"
TULLIBARDINE 225 SAUTERNES FINISH,https://distiller.com/spirits/tullibardine-225-sauternes-finish,152,Tullibardine,spirit-cost cost-3,NAS,43.0,VANILLA & SWEET,"{""smoky"":0,""peaty"":0,""spicy"":70,""herbal"":10,""oily"":10,""full_bodied"":80,""rich"":70,""sweet"":80,""briny"":0,""salty"":20,""vanilla"":80,""tart"":10,""fruity"":70,""floral"":70}"
BEN NEVIS 10 YEAR,https://distiller.com/spirits/ben-nevis-10,153,Ben Nevis,spirit-cost cost-2,10 YEAR,46.0,RICH & FRUITY,"{""smoky"":15,""peaty"":0,""spicy"":35,""herbal"":10,""oily"":45,""full_bodied"":55,""rich"":60,""sweet"":20,""briny"":0,""salty"":0,""vanilla"":15,""tart"":35,""fruity"":55,""floral"":0}"
"MORTLACH 12 YEAR ""THE WEE WITCHIE""",https://distiller.com/spirits/mortlach-12-year-the-wee-witchie,161,Mortlach,spirit-cost cost-3,12 YEAR,43.4,FRUITY & SWEET,"{""smoky"":10,""peaty"":0,""spicy"":70,""herbal"":10,""oily"":30,""full_bodied"":60,""rich"":70,""sweet"":70,""briny"":20,""salty"":0,""vanilla"":40,""tart"":30,""fruity"":80,""floral"":40}"
GLENMORANGIE TAYNE,https://distiller.com/spirits/glenmorangie-tayne,159,Glenmorangie,spirit-cost cost-4,NAS,43.0,FULL BODIED & SWEET,"{""smoky"":5,""peaty"":0,""spicy"":30,""herbal"":10,""oily"":10,""full_bodied"":75,""rich"":70,""sweet"":70,""briny"":0,""salty"":0,""vanilla"":30,""tart"":5,""fruity"":40,""floral"":10}"
DALMORE VALOUR,https://distiller.com/spirits/dalmore-valour,155,The Dalmore,spirit-cost cost-3,NAS,40.0,SWEET & FRUITY,"{""smoky"":20,""peaty"":0,""spicy"":45,""herbal"":10,""oily"":10,""full_bodied"":60,""rich"":60,""sweet"":75,""briny"":0,""salty"":0,""vanilla"":45,""tart"":25,""fruity"":65,""floral"":10}"
BRUICHLADDICH ISLAY BARLEY 2009,https://distiller.com/spirits/bruichladdich-islay-barley-2009,148,Bruichladdich,spirit-cost cost-3,NAS,50.0,SPICY,"{""smoky"":20,""peaty"":0,""spicy"":55,""herbal"":10,""oily"":10,""full_bodied"":50,""rich"":25,""sweet"":25,""briny"":10,""salty"":10,""vanilla"":40,""tart"":0,""fruity"":15,""floral"":15}"
ROYAL BRACKLA 12 YEAR,https://distiller.com/spirits/royal-brackla-12-year,154,,spirit-cost cost-3,12 YEAR,40.0,SALTY,"{""smoky"":35,""peaty"":30,""spicy"":10,""herbal"":25,""oily"":25,""full_bodied"":30,""rich"":40,""sweet"":20,""briny"":40,""salty"":45,""vanilla"":15,""tart"":10,""fruity"":40,""floral"":0}"
MORTLACH RARE OLD,https://distiller.com/spirits/mortlach-rare-old,147,Mortlach,spirit-cost cost-4,NAS,43.4,SWEET & RICH,"{""smoky"":10,""peaty"":0,""spicy"":40,""herbal"":0,""oily"":10,""full_bodied"":60,""rich"":65,""sweet"":80,""briny"":0,""salty"":0,""vanilla"":15,""tart"":0,""fruity"":35,""floral"":10}"
THE MACALLAN WHISKY MAKER'S EDITION,https://distiller.com/spirits/the-macallan-whisky-maker-s-edition,148,The Macallan,spirit-cost cost-4,NAS,42.8,NA,NA
BENROMACH 15 YEAR,https://distiller.com/spirits/benromach-15-year,158,Benromach,spirit-cost cost-3,15 YEAR,43.0,RICH & FULL BODIED,"{""smoky"":20,""peaty"":25,""spicy"":35,""herbal"":30,""oily"":10,""full_bodied"":60,""rich"":60,""sweet"":30,""briny"":20,""salty"":20,""vanilla"":15,""tart"":45,""fruity"":30,""floral"":0}"
